tconst,title_type,primary_title,original_title,is_adult,year,runtime_minutes,genres,simple_title,average_rating,num_votes
tt11766316,tvMovie,White Christmas,White Christmas,0,1995,26,"Adventure,Animation,Family",white christmas,6.0,26
tt1177949,tvMovie,The Smurfs Christmas Special,The Smurfs Christmas Special,0,1982,23,"Adventure,Animation,Comedy",the smurfs christmas special,6.3,349
tt1179275,tvMovie,Lollipop Dragon: The Great Christmas Race,Lollipop Dragon: The Great Christmas Race,0,1985,22,"Animation,Family",lollipop dragon the great christmas race,6.9,23
tt1180340,tvMovie,Madeline's Christmas,Madeline's Christmas,0,1990,24,"Adventure,Animation,Comedy",madelines christmas,7.4,77
tt1182600,video,'White Christmas': A Look Back with Rosemary Clooney,'White Christmas': A Look Back with Rosemary Clooney,0,2000,17,"Documentary,Short",white christmas a look back with rosemary clooney,7.7,155
tt1182607,video,Billie Holiday: The Ultimate Collection,Billie Holiday: The Ultimate Collection,0,2005,,Music,billie holiday the ultimate collection,8.1,18
tt11828420,tvMovie,Christmas on the Vine,Christmas on the Vine,0,2020,87,"Drama,Romance",christmas on the vine,6.1,643
tt1183892,video,A Charlie Brown Kwanzaa,A Charlie Brown Kwanzaa,0,2000,7,Short,a charlie brown kwanzaa,8.1,43
tt1184384,tvMovie,The Light Before Christmas,The Light Before Christmas,0,2007,28,Animation,the light before christmas,6.1,63
tt11847642,tvMovie,Deliver by Christmas,Deliver by Christmas,0,2020,84,"Comedy,Romance",deliver by christmas,6.6,1405
tt11869546,movie,Miracle on Christmas,Miracle on Christmas,0,2020,87,"Drama,Family",miracle on christmas,5.8,261
tt1186995,video,Apollo 8: Christmas at the Moon,Apollo 8: Christmas at the Moon,0,2002,51,Documentary,apollo 8 christmas at the moon,6.5,12
tt11877948,movie,Cupid for Christmas,Cupid for Christmas,0,2021,87,"Comedy,Fantasy,Romance",cupid for christmas,5.6,240
tt1189379,tvMovie,EastEnders Christmas Fall Outs,EastEnders Christmas Fall Outs,0,2007,,Documentary,eastenders christmas fall outs,9.0,11
tt11927670,movie,Ace & the Christmas Miracle,Ace & the Christmas Miracle,0,2021,91,"Comedy,Family",ace  the christmas miracle,4.4,124
tt11929008,tvMovie,A Very Charming Christmas Town,A Very Charming Christmas Town,0,2020,88,"Comedy,Drama,Romance",a very charming christmas town,5.9,954
tt11947282,tvMovie,A Loud House Christmas,A Loud House Christmas,0,2021,64,"Comedy,Family",a loud house christmas,4.5,1783
tt1198337,movie,Christmas in Paris,Christmas in Paris,0,2008,120,"Adventure,Comedy,Drama",christmas in paris,4.6,75
tt12014644,movie,A Meowy Christmas Vacation,A Meowy Christmas Vacation,0,2020,50,Family,a meowy christmas vacation,6.3,22
tt1205608,tvMovie,Yogi Bear's All-Star Comedy Christmas Caper,Yogi Bear's All-Star Comedy Christmas Caper,0,1982,24,"Adventure,Animation,Comedy",yogi bears allstar comedy christmas caper,6.6,286
tt12092722,movie,A New Husband for Christmas,A New Husband for Christmas,0,2020,103,Comedy,a new husband for christmas,5.5,98
tt12110636,tvMovie,A Royal Christmas Engagement,A Royal Christmas Engagement,0,2020,86,"Family,Romance",a royal christmas engagement,4.9,498
tt12228496,tvMovie,Christmas by Chance,Christmas by Chance,0,2020,97,"Comedy,Romance",christmas by chance,6.2,342
tt12246716,movie,A Christmas Prayer,A Christmas Prayer,0,2022,,Drama,a christmas prayer,8.1,37
tt12269268,tvMovie,The Maltese Holiday,The Maltese Holiday,0,2021,83,Romance,the maltese holiday,4.9,204
tt12298120,video,Buffy the Vampire Slayer: 1-800 Collect 'A Buffy Christmas' Commercial,Buffy the Vampire Slayer: 1-800 Collect 'A Buffy Christmas' Commercial,0,1998,1,Short,buffy the vampire slayer 1800 collect a buffy christmas commercial,7.9,17
tt1230119,tvMovie,A Christmas Story,A Christmas Story,0,1972,30,Animation,a christmas story,6.5,111
tt1232802,tvMovie,A Tudor Feast at Christmas,A Tudor Feast at Christmas,0,2006,59,"Documentary,History",a tudor feast at christmas,8.3,181
tt12362248,movie,Christmas vs. The Walters,Christmas vs. The Walters,0,2021,91,"Comedy,Drama,Family",christmas vs the walters,4.4,375
tt12389030,tvMovie,A Very Country Christmas: Homecoming,A Very Country Christmas: Homecoming,0,2020,84,"Comedy,Romance",a very country christmas homecoming,6.1,446
tt12409642,video,"Soylent Scrooge: Or, Christmas Is Made of People","Soylent Scrooge: Or, Christmas Is Made of People",0,2017,146,Comedy,soylent scrooge or christmas is made of people,4.8,13
tt12418270,movie,A Christmas Tree Love Story,A Christmas Tree Love Story,0,2020,70,Romance,a christmas tree love story,4.5,33
tt1242748,video,Johnson Family Christmas Dinner,Johnson Family Christmas Dinner,0,2008,88,Drama,johnson family christmas dinner,1.5,127
tt12457534,tvMovie,The Christmas Masterpiece,The Christmas Masterpiece,0,2020,,Family,the christmas masterpiece,7.4,19
tt12457826,video,Everything is Terrible! Holiday Special,Everything is Terrible! Holiday Special,0,2012,50,Comedy,everything is terrible holiday special,7.9,21
tt1249300,tvMovie,"Merry Christmas, Drake & Josh","Merry Christmas, Drake & Josh",0,2008,90,"Comedy,Family",merry christmas drake  josh,6.7,4426
tt12557978,tvMovie,A Christmas Tree Grows in Colorado,A Christmas Tree Grows in Colorado,0,2020,85,"Drama,Family",a christmas tree grows in colorado,5.6,834
tt12579258,tvMovie,Lonestar Christmas,Lonestar Christmas,0,2020,87,"Comedy,Romance",lonestar christmas,5.8,547
tt1259757,video,The Christmas Story Keepers,The Christmas Story Keepers,0,1998,70,Animation,the christmas story keepers,6.5,25
tt1260564,video,Christmas Day,Christmas Day,0,2007,86,Crime,christmas day,7.4,36
tt12637024,tvMovie,A Cape Cod Christmas,A Cape Cod Christmas,0,2021,89,"Drama,Romance",a cape cod christmas,5.9,425
tt12670178,movie,Christmas by the Book,Christmas by the Book,0,2022,81,"Comedy,Romance",christmas by the book,5.3,33
tt12677210,movie,Christmas Freak,Christmas Freak,0,2021,91,"Action,Comedy",christmas freak,3.1,136
tt1268799,movie,A Very Harold & Kumar Christmas,A Very Harold & Kumar 3D Christmas,0,2011,90,"Adventure,Comedy",a very harold  kumar christmas,6.2,72375
tt12712408,movie,Christmas in Carolina,Christmas in Carolina,0,2020,76,"Comedy,Romance",christmas in carolina,4.1,228
tt12717050,movie,The Key to Christmas,The Key to Christmas,0,2020,80,Family,the key to christmas,5.3,123
tt1274299,tvMovie,Our First Christmas,Our First Christmas,0,2008,89,"Drama,Family",our first christmas,5.9,598
tt12763660,movie,A Christmas Sunset,A Christmas Sunset,0,2021,90,Drama,a christmas sunset,7.3,19
tt12766346,tvMovie,If I Only Had Christmas,If I Only Had Christmas,0,2020,84,"Drama,Romance",if i only had christmas,6.3,1746
tt12766850,tvMovie,Holiday Heartbreak,Holiday Heartbreak,0,2020,93,"Comedy,Drama,Family",holiday heartbreak,6.2,78
tt12773628,tvMovie,One Royal Holiday,One Royal Holiday,0,2020,87,"Drama,Romance",one royal holiday,7.0,2477
tt12780384,movie,Holidays on Mars,In vacanza su Marte,0,2020,94,"Comedy,Sci-Fi",holidays on mars,2.7,694
tt12792442,tvMovie,Christmas Unwrapped,Christmas Unwrapped,0,2020,87,"Comedy,Drama,Romance",christmas unwrapped,6.1,1016
tt12803902,tvMovie,The Christmas Star,O vánocní hvezde,0,2020,91,"Comedy,Family,Fantasy",the christmas star,6.3,218
tt12807538,movie,A Rich Christmas,A Rich Christmas,0,2021,91,"Drama,Family",a rich christmas,4.8,175
tt12821388,tvMovie,Merry Liddle Christmas Wedding,Merry Liddle Christmas Wedding,0,2020,87,"Drama,Romance",merry liddle christmas wedding,5.9,464
tt12822926,tvMovie,On the 12th Date of Christmas,On the 12th Date of Christmas,0,2020,84,"Comedy,Romance",on the 12th date of christmas,7.2,2411
tt12843484,tvMovie,Let's Meet Again on Christmas Eve,Let's Meet Again on Christmas Eve,0,2020,87,"Drama,Romance",lets meet again on christmas eve,5.8,429
tt1284492,video,Mr. Bean's Holiday: Beans in Cannes,Mr. Bean's Holiday: Beans in Cannes,0,2008,,"Documentary,Short",mr beans holiday beans in cannes,6.9,98
tt1284493,video,Mr. Bean's Holiday: French Beans,Mr. Bean's Holiday: French Beans,0,2008,,"Documentary,Short",mr beans holiday french beans,7.6,29
tt1284494,video,Mr. Bean's Holiday: The Human Bean,Mr. Bean's Holiday: The Human Bean,0,2008,,"Documentary,Short",mr beans holiday the human bean,7.3,64
tt1284495,video,My Friends Tigger and Pooh Super Sleuth Christmas Movie: 100 Acre Wood Downhill Challenge,My Friends Tigger and Pooh Super Sleuth Christmas Movie: 100 Acre Wood Downhill Challenge,0,2007,,"Animation,Family,Short",my friends tigger and pooh super sleuth christmas movie 100 acre wood downhill challenge,6.3,35
tt12847642,video,"Hanukkah, O Hanukkah (A Magical Time of Year)","Hanukkah, O Hanukkah (A Magical Time of Year)",0,2019,6,"Music,Short",hanukkah o hanukkah a magical time of year,5.3,167
tt1284976,tvMovie,A Christmas Proposal,A Christmas Proposal,0,2008,84,"Comedy,Drama,Romance",a christmas proposal,4.6,610
tt1285125,tvMovie,Louis Theroux's African Hunting Holiday,Louis Theroux's African Hunting Holiday,0,2008,58,Documentary,louis therouxs african hunting holiday,7.1,1139
